id,cuisine
7727,mexican
38837,southern_us
36921,italian
40728,french
5125,indian
44703,indian
3848,mexican
38094,chinese
21123,mexican
30634,french
47260,korean
3335,southern_us
28355,chinese
16770,russian
36796,korean
25444,filipino
28885,moroccan
8409,mexican
22663,cajun_creole
13106,italian
34886,mexican
10339,italian
14072,italian
29940,mexican
14855,southern_us
31861,mexican
16867,french
5426,chinese
7527,chinese
25276,italian
28512,italian
43943,italian
14781,mexican
8711,chinese
43345,greek
16746,italian
48404,mexican
12621,italian
4885,mexican
15549,mexican
10144,mexican
889,greek
26458,mexican
17906,french
15369,southern_us
12502,jamaican
2846,southern_us
40253,mexican
24447,southern_us
4065,italian
26235,southern_us
26101,chinese
16259,chinese
7920,italian
34624,italian
36909,moroccan
33688,mexican
12710,italian
1422,southern_us
42068,mexican
36324,mexican
13005,korean
26155,italian
24534,mexican
32075,indian
18901,indian
21873,indian
7961,japanese
36311,southern_us
25865,mexican
32992,southern_us
19226,southern_us
9881,greek
2153,mexican
41442,italian
9538,italian
39752,french
45794,chinese
36992,chinese
35550,cajun_creole
18920,mexican
12192,french
14097,chinese
23926,french
16801,thai
26949,filipino
49405,russian
10895,italian
37402,spanish
25571,irish
35915,indian
27786,mexican
18194,southern_us
43282,mexican
24517,french
10400,mexican
4158,japanese
25804,italian
8671,mexican
40275,italian
25038,indian
37477,french
20730,indian
695,southern_us
12479,indian
7113,irish
1258,mexican
40462,chinese
20590,korean
28756,korean
30745,mexican
49003,japanese
47772,greek
38855,italian
5442,filipino
16518,russian
22545,southern_us
34935,mexican
47972,italian
3184,italian
14298,italian
26868,italian
30123,jamaican
46403,russian
29345,spanish
40838,mexican
40875,mexican
46059,mexican
19300,thai
16588,italian
42725,thai
32963,italian
47109,indian
2584,mexican
39860,mexican
35443,chinese
40587,mexican
47564,chinese
23872,greek
2710,mexican
20398,italian
48807,southern_us
8137,mexican
11240,greek
26327,chinese
41093,italian
23612,italian
34031,moroccan
3060,brazilian
14192,italian
15490,indian
24751,italian
46418,southern_us
36167,japanese
36570,italian
49334,southern_us
28589,greek
34110,cajun_creole
14692,korean
3302,thai
24991,thai
27811,chinese
6421,chinese
27522,greek
21315,mexican
35876,southern_us
38875,moroccan
16879,italian
16319,vietnamese
5793,southern_us
17779,mexican
11374,italian
22777,mexican
6659,jamaican
17556,southern_us
15358,indian
40832,french
12903,mexican
9820,italian
23558,southern_us
5507,mexican
17904,southern_us
10413,italian
15120,mexican
29642,italian
17467,indian
14662,italian
3469,mexican
10397,thai
43024,greek
46261,italian
12377,italian
8031,indian
28932,southern_us
8303,french
23449,french
43694,chinese
16621,french
30732,mexican
44795,thai
37713,korean
12939,filipino
6370,filipino
49683,brazilian
34287,french
39863,southern_us
48794,mexican
8630,korean
7983,italian
49129,russian
33043,indian
17599,southern_us
10437,thai
30825,italian
39477,cajun_creole
25763,mexican
28734,southern_us
41595,thai
10244,italian
7292,southern_us
20041,spanish
3373,southern_us
28922,italian
31274,italian
39470,mexican
2903,chinese
22024,italian
25845,cajun_creole
15913,italian
6078,italian
25514,chinese
30593,french
39778,indian
37306,chinese
38125,italian
13391,chinese
19870,french
25797,southern_us
108,southern_us
18533,southern_us
44161,chinese
39507,italian
18224,italian
46509,italian
11860,french
26380,spanish
2840,mexican
48597,moroccan
12165,chinese
17054,french
22912,southern_us
16640,french
44446,brazilian
40206,italian
14405,jamaican
25964,french
28399,southern_us
47491,mexican
17460,chinese
27535,italian
33396,indian
26622,italian
9519,mexican
2061,italian
18052,italian
10150,jamaican
45990,thai
33999,indian
11000,french
9161,southern_us
46875,indian
19941,cajun_creole
44834,french
28179,mexican
45356,indian
1274,russian
46638,french
22361,mexican
3842,italian
28887,cajun_creole
16963,indian
35388,indian
26878,cajun_creole
41809,mexican
24108,indian
40286,british
16497,british
7795,chinese
696,indian
36536,chinese
32842,mexican
35817,southern_us
26413,filipino
46785,italian
31722,southern_us
14841,greek
13832,mexican
15867,mexican
2030,korean
37445,french
31065,italian
345,thai
28007,french
10037,korean
31728,japanese
40941,chinese
14172,mexican
47408,mexican
25139,mexican
30754,cajun_creole
28495,italian
5283,southern_us
49293,japanese
18092,chinese
3960,southern_us
1123,italian
41832,italian
25687,indian
12127,french
39854,jamaican
43083,mexican
12082,japanese
39148,japanese
19172,greek
24348,italian
10805,mexican
29512,italian
12332,italian
28269,italian
21814,indian
16200,irish
40913,italian
7161,italian
14524,mexican
17409,korean
39812,spanish
9643,cajun_creole
11653,french
11935,korean
17287,french
7707,jamaican
38231,indian
12445,british
3774,indian
39253,cajun_creole
40180,mexican
27077,indian
8778,jamaican
36797,italian
20660,mexican
17000,thai
18947,mexican
48993,mexican
19977,mexican
30450,thai
3862,italian
28406,southern_us
36700,italian
18452,indian
45353,korean
13251,mexican
31272,italian
33916,french
23216,italian
27784,italian
37913,italian
19417,italian
41666,korean
28703,cajun_creole
46002,mexican
21254,french
21358,italian
22636,italian
17717,french
23272,japanese
27582,filipino
12295,greek
8194,french
38882,southern_us
22409,italian
27502,southern_us
37411,southern_us
38438,italian
3894,korean
19713,mexican
11616,chinese
22416,spanish
9299,southern_us
4858,mexican
18498,chinese
43020,mexican
13655,italian
11177,thai
13252,mexican
26396,southern_us
37945,russian
31036,southern_us
46931,french
21448,italian
15724,southern_us
33273,mexican
45054,cajun_creole
28781,cajun_creole
34127,italian
14716,chinese
5991,southern_us
39527,italian
11128,italian
31601,chinese
4379,mexican
25757,indian
26898,japanese
862,southern_us
41778,italian
14751,italian
43448,mexican
22249,indian
16952,italian
38607,greek
47089,italian
3188,moroccan
31860,italian
30447,chinese
22447,mexican
39118,british
37442,greek
17109,chinese
43059,southern_us
26404,spanish
1669,mexican
13196,korean
35951,southern_us
8040,irish
19821,indian
1287,cajun_creole
10536,japanese
46172,thai
16996,southern_us
18553,thai
28963,mexican
1793,thai
31522,french
1386,indian
8765,chinese
33556,cajun_creole
38155,thai
26286,indian
25053,cajun_creole
31500,southern_us
11276,southern_us
32003,french
28281,japanese
41935,mexican
17613,indian
35491,mexican
39682,italian
3852,italian
12522,mexican
37337,italian
15690,brazilian
39479,italian
22412,japanese
41173,mexican
32176,indian
43372,japanese
47540,mexican
7090,chinese
8429,jamaican
17288,indian
6012,italian
6401,greek
45101,indian
13784,italian
14391,chinese
46962,italian
11387,cajun_creole
40656,japanese
7150,italian
41382,mexican
1933,cajun_creole
7106,southern_us
33881,chinese
42024,mexican
36837,italian
2436,korean
23651,greek
44319,italian
3771,southern_us
23731,italian
2797,greek
30395,italian
26025,cajun_creole
43039,japanese
16842,japanese
19335,italian
2589,italian
34035,mexican
12231,italian
8759,mexican
33203,vietnamese
36524,cajun_creole
33238,mexican
8691,italian
45618,chinese
39393,mexican
16759,indian
7045,thai
44660,mexican
48298,indian
25171,french
18451,southern_us
25294,italian
31911,italian
24186,indian
35656,mexican
47815,french
1044,moroccan
1545,southern_us
33755,irish
18037,french
48228,italian
1738,mexican
35362,mexican
16599,southern_us
5071,chinese
23063,indian
21368,moroccan
37743,vietnamese
6409,mexican
18685,moroccan
15164,korean
33542,spanish
5960,italian
1463,southern_us
33525,chinese
49050,french
29609,french
48207,italian
46348,mexican
30945,filipino
39850,chinese
12893,thai
13326,italian
27686,italian
19856,japanese
26639,greek
1674,italian
23609,cajun_creole
45824,italian
14700,southern_us
48195,mexican
30908,indian
35884,mexican
22661,spanish
40717,moroccan
40567,indian
23820,mexican
7605,french
28725,chinese
12794,greek
32720,chinese
40686,mexican
48155,french
21763,southern_us
19695,mexican
4447,chinese
15376,italian
39150,vietnamese
17538,southern_us
13659,italian
44759,mexican
21981,greek
39130,moroccan
9981,filipino
2927,chinese
13110,italian
2512,mexican
4872,mexican
17504,mexican
32589,italian
20476,japanese
16513,cajun_creole
14513,indian
25980,greek
16470,thai
37759,indian
287,thai
9025,italian
13003,mexican
25888,japanese
16547,italian
917,southern_us
45132,italian
38969,chinese
39252,southern_us
15351,italian
30090,french
4176,indian
45161,vietnamese
48287,italian
33873,indian
22050,french
11108,french
39806,russian
6974,italian
39286,italian
6525,japanese
31787,french
15231,british
20966,italian
19122,italian
13634,mexican
28924,italian
3405,thai
23415,italian
19508,southern_us
49366,italian
12539,italian
6699,italian
20888,southern_us
12958,italian
13747,chinese
13920,italian
23718,italian
3008,chinese
36055,italian
46877,southern_us
11800,mexican
44531,chinese
32599,italian
14073,indian
45662,indian
34625,southern_us
45514,chinese
41837,filipino
1703,french
22977,chinese
670,southern_us
37361,southern_us
31712,greek
19070,indian
37625,greek
41565,mexican
17891,spanish
30559,filipino
21955,southern_us
34927,indian
16377,mexican
8957,southern_us
34877,mexican
43212,mexican
12091,french
46115,british
40586,greek
42654,mexican
9834,french
26419,thai
22965,italian
13865,french
5108,mexican
29557,italian
35690,chinese
40413,mexican
29544,thai
42252,french
15431,indian
7425,filipino
46179,cajun_creole
23538,italian
5905,mexican
16542,southern_us
37387,japanese
12563,italian
39398,vietnamese
7657,indian
2410,indian
44231,indian
29546,mexican
47605,italian
36440,mexican
43894,french
43538,italian
30527,indian
22448,italian
9611,italian
4300,mexican
12610,japanese
4413,italian
11414,french
41364,mexican
11625,japanese
47619,greek
15380,chinese
13420,jamaican
38037,indian
4442,chinese
14583,indian
7620,italian
41882,chinese
11198,moroccan
42767,mexican
19558,japanese
18089,italian
18929,southern_us
22046,japanese
24310,mexican
21928,chinese
40392,greek
45853,southern_us
20243,italian
15192,french
26791,russian
29456,chinese
7525,vietnamese
21252,mexican
34516,mexican
6614,indian
22224,russian
20972,italian
40849,mexican
45842,southern_us
1264,mexican
32633,french
17398,southern_us
38190,indian
6734,indian
8044,mexican
6838,chinese
46601,mexican
48256,mexican
17944,french
19317,cajun_creole
7980,chinese
27646,filipino
9686,italian
196,korean
1619,chinese
4113,french
17346,greek
31877,chinese
2320,chinese
20178,mexican
4557,french
31900,italian
1199,mexican
17241,moroccan
38668,chinese
1603,irish
4647,cajun_creole
16166,mexican
13619,italian
1659,french
9786,cajun_creole
48517,mexican
41337,indian
45384,mexican
25976,southern_us
36240,southern_us
31101,italian
47510,indian
46211,jamaican
38859,southern_us
28528,italian
5572,indian
27669,jamaican
46217,mexican
37281,italian
13365,southern_us
31598,moroccan
21743,brazilian
44256,french
24746,indian
15100,cajun_creole
43858,korean
11413,moroccan
40499,italian
2077,korean
36769,italian
41432,southern_us
49521,mexican
16183,thai
3783,thai
34982,southern_us
39175,mexican
12185,indian
41761,southern_us
7515,moroccan
15796,indian
99,mexican
2049,japanese
38565,thai
1306,southern_us
7916,mexican
46377,italian
39933,indian
49209,japanese
6167,mexican
18144,southern_us
44820,southern_us
14116,mexican
134,indian
47311,southern_us
12236,mexican
33878,southern_us
13396,italian
4063,mexican
44199,italian
7665,french
34565,italian
10979,mexican
28343,italian
26581,italian
22710,italian
33257,italian
35901,french
9998,mexican
37458,indian
13226,cajun_creole
12942,italian
80,southern_us
13343,italian
46984,japanese
49622,italian
8746,mexican
1549,thai
23219,korean
41724,french
45071,filipino
39972,vietnamese
36683,cajun_creole
25744,indian
11953,vietnamese
14845,italian
40046,italian
13894,italian
11382,french
1704,italian
48630,thai
40166,indian
7375,brazilian
39856,filipino
5383,mexican
40546,spanish
9053,italian
43067,italian
35226,southern_us
21630,chinese
42131,british
40116,cajun_creole
6129,southern_us
40927,mexican
30263,southern_us
1010,cajun_creole
41583,chinese
23314,chinese
15566,japanese
29868,indian
41494,british
46835,thai
43741,japanese
5199,southern_us
24263,mexican
28262,korean
19951,southern_us
48431,mexican
33175,french
43192,spanish
32529,filipino
43199,french
38942,korean
27162,italian
42652,italian
13008,irish
22268,greek
14998,italian
27259,southern_us
39213,cajun_creole
33672,southern_us
35572,thai
5725,filipino
22903,chinese
497,chinese
26609,french
29733,italian
47352,greek
514,italian
20536,indian
6463,french
39394,thai
38263,irish
12584,mexican
33029,french
38730,mexican
35945,italian
45304,italian
4704,italian
40707,indian
18047,irish
15449,mexican
12686,southern_us
12047,mexican
6011,italian
7130,greek
46035,spanish
37926,mexican
49001,italian
29504,mexican
33753,thai
46379,korean
33954,italian
14248,french
22229,japanese
34730,italian
10669,vietnamese
49234,indian
21185,mexican
23773,indian
26090,thai
18205,mexican
38638,mexican
6014,italian
10944,chinese
43674,greek
17564,greek
36662,spanish
28178,french
8467,mexican
12649,southern_us
40259,mexican
10832,thai
3710,italian
11790,brazilian
26915,italian
6111,italian
48024,mexican
32052,italian
22030,mexican
18270,italian
31360,mexican
19694,indian
7714,mexican
25015,mexican
31917,chinese
353,southern_us
42979,italian
19696,french
22036,french
8153,indian
41130,chinese
41655,chinese
46966,italian
24683,mexican
23711,british
49704,indian
20500,french
24092,italian
47678,cajun_creole
27166,mexican
34107,mexican
12052,japanese
20203,thai
35827,french
45261,southern_us
7056,italian
21853,italian
9247,italian
13307,chinese
2290,filipino
32300,cajun_creole
19400,french
6324,italian
42426,korean
26376,spanish
39517,southern_us
4096,southern_us
37554,thai
42720,chinese
42041,french
36176,mexican
8780,french
2300,italian
43164,chinese
27778,irish
34253,french
23145,spanish
20103,italian
11706,southern_us
31781,indian
9318,italian
21804,italian
8148,mexican
42610,indian
29529,mexican
22674,italian
8859,japanese
28835,japanese
24062,southern_us
26991,italian
26360,brazilian
4288,korean
29630,chinese
7305,greek
16464,southern_us
36094,mexican
44739,chinese
20025,italian
45233,japanese
26079,thai
15450,moroccan
21796,chinese
22167,italian
22743,italian
6892,mexican
8492,korean
49452,thai
10047,french
46920,southern_us
41855,southern_us
48246,spanish
19908,french
11348,southern_us
7212,indian
3974,italian
45803,french
5688,italian
22958,mexican
17603,filipino
11337,italian
29080,chinese
8999,mexican
38416,italian
759,chinese
5403,italian
48448,korean
26851,thai
31028,mexican
2270,indian
6185,french
32208,thai
28592,italian
35938,french
19017,mexican
29147,italian
16609,indian
749,french
24558,thai
27794,italian
40143,irish
12374,italian
49472,mexican
26110,spanish
15045,italian
29593,greek
12190,indian
4051,japanese
18379,indian
21468,mexican
38955,italian
38033,italian
34739,korean
42453,italian
36775,italian
49195,filipino
19274,mexican
12611,mexican
43517,italian
20853,french
17744,brazilian
38629,southern_us
23752,french
14673,indian
49063,jamaican
40330,southern_us
24056,southern_us
45911,moroccan
22473,italian
15080,spanish
43512,italian
24649,chinese
25615,french
1313,italian
16269,mexican
1687,french
2883,southern_us
12817,italian
30608,indian
1983,italian
28183,southern_us
1268,russian
35282,greek
42327,korean
1331,moroccan
546,mexican
24951,mexican
28439,mexican
3185,italian
41042,italian
27220,irish
49621,mexican
37283,mexican
48057,greek
14151,indian
48965,italian
3804,irish
42340,mexican
29653,mexican
49557,vietnamese
16065,brazilian
3556,french
18679,indian
32626,italian
46806,cajun_creole
38919,mexican
40776,korean
35682,indian
21856,mexican
2897,southern_us
1525,italian
7387,southern_us
48190,southern_us
38880,filipino
8309,irish
1829,italian
41352,filipino
35842,southern_us
44362,mexican
6503,italian
41486,korean
35117,italian
9920,cajun_creole
15488,mexican
7460,spanish
9849,chinese
16554,mexican
12209,french
4807,brazilian
44166,chinese
14914,italian
41390,french
1153,southern_us
40210,italian
9858,mexican
2130,thai
2179,chinese
9853,italian
3791,indian
18080,chinese
9034,french
30393,chinese
16489,cajun_creole
40802,mexican
45772,french
48293,chinese
25187,mexican
42954,mexican
30532,italian
16592,korean
44918,mexican
14977,italian
33958,southern_us
21714,chinese
40621,southern_us
27042,greek
21281,italian
25592,greek
22148,southern_us
35305,mexican
24879,thai
22736,italian
32910,italian
12575,cajun_creole
4216,indian
15658,thai
31320,mexican
37343,cajun_creole
26215,french
6123,italian
39534,italian
6993,spanish
17997,irish
17277,southern_us
19194,southern_us
39288,mexican
6603,mexican
7610,mexican
6168,chinese
11347,italian
3160,italian
23073,mexican
38217,italian
11715,mexican
3730,thai
14723,southern_us
31235,jamaican
19302,mexican
38173,italian
14935,chinese
24721,thai
34330,thai
6666,irish
3427,thai
27923,irish
4001,italian
41744,cajun_creole
5836,italian
24828,italian
6414,mexican
46989,italian
28357,french
9838,southern_us
28535,indian
18940,mexican
25594,italian
12247,italian
21370,french
16655,chinese
32707,southern_us
472,filipino
4362,italian
16840,chinese
49674,mexican
28271,vietnamese
23957,southern_us
631,french
11403,greek
34198,thai
4256,mexican
4159,moroccan
4249,italian
34340,moroccan
17276,italian
24271,italian
8232,italian
19927,southern_us
4270,mexican
7550,japanese
20779,cajun_creole
2151,japanese
1605,french
27454,cajun_creole
16678,greek
6100,french
28043,british
40727,british
2703,southern_us
1406,mexican
24404,french
24576,italian
32566,italian
47600,southern_us
42649,chinese
30303,jamaican
43200,italian
4186,mexican
11163,italian
15914,mexican
11676,mexican
44917,italian
15618,indian
41771,brazilian
31511,french
16812,italian
43223,southern_us
28059,french
37917,italian
33777,chinese
32936,italian
45482,mexican
28964,mexican
39553,mexican
42329,italian
1870,chinese
20143,mexican
43852,mexican
24101,italian
49075,chinese
48604,chinese
7816,french
14721,southern_us
41720,southern_us
22454,spanish
29796,greek
44935,mexican
25746,southern_us
11978,brazilian
6075,cajun_creole
40414,indian
24516,greek
7215,french
31319,mexican
35588,italian
38127,italian
22101,french
31004,southern_us
8737,southern_us
11995,vietnamese
39169,thai
24213,italian
37144,moroccan
44018,southern_us
35800,italian
11087,mexican
23666,chinese
32636,italian
30614,southern_us
41756,french
36929,french
6859,moroccan
16544,mexican
45764,italian
24145,southern_us
41614,mexican
4710,chinese
42646,southern_us
34262,mexican
15691,french
46644,mexican
29820,cajun_creole
41908,mexican
48417,mexican
39438,vietnamese
4146,southern_us
22980,british
29396,greek
30649,british
49058,chinese
45045,indian
11333,mexican
14003,southern_us
32898,mexican
39595,southern_us
36859,mexican
20425,italian
49390,italian
26369,cajun_creole
23599,indian
23903,italian
15800,indian
11492,japanese
27733,filipino
34053,italian
43854,mexican
28058,mexican
12230,indian
15088,irish
15856,greek
28232,greek
23803,french
12503,vietnamese
27925,italian
44042,italian
22420,southern_us
1862,thai
10248,mexican
24188,indian
48243,italian
45552,korean
21160,mexican
36666,italian
1110,filipino
33332,italian
21061,chinese
26719,cajun_creole
14170,mexican
18039,italian
5989,italian
31741,indian
36238,greek
49128,southern_us
26454,southern_us
14613,cajun_creole
42975,cajun_creole
17234,italian
25927,italian
22790,italian
2627,southern_us
23412,cajun_creole
12982,french
25255,chinese
29410,southern_us
23009,mexican
31481,italian
5021,chinese
44211,italian
8100,indian
2190,indian
36885,thai
21301,spanish
46570,italian
733,cajun_creole
23704,french
40435,indian
37931,southern_us
33480,greek
32313,mexican
39709,chinese
6828,mexican
23874,southern_us
48485,cajun_creole
17157,italian
26334,southern_us
2365,indian
40313,italian
13773,thai
22560,thai
2271,brazilian
49495,italian
43818,russian
5356,southern_us
22183,spanish
14190,indian
3598,spanish
1026,mexican
49020,chinese
25363,indian
8371,mexican
16023,italian
19489,korean
176,japanese
49430,british
